event_count,process_create_count,file_create_count,registry_modify_count,network_connect_count,uses_suspicious_process,uses_suspicious_command,has_multiple_behaviors,label
56,38,0,0,4,0,0,1,0
63,38,0,0,2,0,0,1,0
82,38,0,0,0,0,0,1,0
63,35,0,0,5,0,0,1,0
101,36,0,0,3,0,0,1,0
154,35,0,0,2,0,0,1,0
57,31,0,0,3,0,0,1,0
368,36,0,0,8,0,0,1,0
79,45,0,0,0,0,0,1,0
53,34,0,0,4,0,0,1,0
1034,43,0,13,4,0,0,1,0
56,31,0,0,5,0,0,1,0
710,37,0,0,5,0,0,1,0
53,37,2,0,0,0,0,1,0
73,35,0,0,5,0,0,1,0
58,34,0,0,2,0,0,1,0
1411,37,4,0,0,0,1,1,0
167,36,0,0,4,0,0,1,0
213,38,0,0,1,0,0,1,0
59,35,0,0,0,0,0,1,0
824,130,0,0,44,0,0,1,0
79,46,0,0,11,0,0,1,0
53,36,0,0,3,0,0,1,0
87,41,0,0,3,0,0,1,0
163,45,0,0,2,0,0,1,0
33,33,0,0,0,0,0,0,0
49,37,0,0,3,0,0,1,0
65,36,0,0,4,0,0,1,0
36,36,0,0,0,0,0,0,0
41,37,0,2,0,0,0,1,0
708,36,0,0,5,0,0,1,0
120,40,0,0,0,0,0,1,0
41,36,0,0,5,0,0,1,0
115,34,0,0,3,0,0,1,0
152,38,0,22,0,0,1,1,0
187,51,6,0,2,0,1,1,0
100,39,1,0,3,0,0,1,0
53,37,2,0,4,0,0,1,0
312,35,0,0,1,0,0,1,0
57,38,0,0,3,0,0,1,0
708,36,0,0,5,0,0,1,0
205,35,0,3,4,0,1,1,0
166,34,0,0,3,0,0,1,0
73,38,0,0,3,0,0,1,0
196,46,0,2,0,0,0,1,0
60,36,4,0,0,0,0,1,0
40,38,0,0,0,0,0,1,0
49,34,0,0,2,0,0,1,0
62,34,4,0,0,0,0,1,0
49,36,0,0,5,0,0,1,0
60,36,0,0,4,0,0,1,0
62,35,0,0,3,0,0,1,0
42,35,0,0,4,0,0,1,0
123,36,0,0,5,0,0,1,0
1369,35,0,0,0,0,0,1,0
1428,48,0,0,4,0,0,1,0
373,41,1,0,5,0,0,1,0
91,31,0,0,0,0,0,1,0
34,34,0,0,0,0,0,0,0
46,37,0,0,5,0,0,1,0
381,40,2,13,4,0,0,1,0
254,38,1,1,4,0,1,1,0
64,34,0,0,0,0,0,1,0
144,40,0,0,5,0,0,1,0
75,35,0,0,5,0,0,1,0
3287,38,2,26,16,0,1,1,0
65,35,0,0,0,0,0,1,0
715,32,7,0,3,0,1,1,0
84,37,1,0,2,0,0,1,0
41,36,0,0,5,0,0,1,0
64,34,0,0,0,0,0,1,0
371,39,4,0,0,0,0,1,0
312,35,0,0,1,0,0,1,0
379,36,0,0,5,1,0,1,0
312,35,0,0,1,0,0,1,0
68,36,2,0,0,0,0,1,0
140,34,0,0,4,0,0,1,0
321,129,0,0,42,0,0,1,0
173,38,0,14,5,0,0,1,0
38,35,0,0,3,0,0,1,0
67,37,0,0,0,0,0,1,0
196,37,0,0,4,0,0,1,0
69,35,0,0,5,0,0,1,0
5214,61,88,126,41,0,1,1,0
168,34,0,0,3,0,0,1,0
60,38,0,0,2,0,0,1,0
219,41,1,0,5,0,0,1,0
68,35,1,0,2,0,1,1,0
4877,35,0,272,0,0,1,1,0
136,40,2,0,0,0,0,1,0
36,34,0,0,2,0,0,1,0
1810,74,8,0,0,0,1,1,0
1426,34,0,25,2,0,1,1,0
167,36,0,0,5,0,0,1,0
1550,38,8,178,4,0,1,1,0
1732,39,130,114,83,0,1,1,0
76,36,0,0,5,0,0,1,0
389,38,0,10,3,0,0,1,0
1290,38,6,54,5,0,1,1,0
1138,44,38,6,4,1,1,1,0
224,43,0,0,4,0,0,1,0
781,40,2,3,9,1,1,1,0
76,36,0,0,5,0,0,1,0
57,37,0,0,3,0,0,1,0
402,38,0,0,0,0,0,1,0
3603,60,71,70,28,0,1,1,0
2221,51,2,18,0,0,1,1,0
69,41,0,0,5,0,0,1,0
38,36,0,0,0,0,0,1,0
57,37,0,0,5,0,0,1,0
61,35,0,0,0,0,0,1,0
71,37,0,0,6,0,0,1,0
37,35,0,0,2,0,0,1,0
85,36,0,0,4,0,0,1,0
166,36,0,0,2,0,0,1,0
40,35,0,0,4,0,0,1,0
107,37,0,0,4,0,0,1,0
41,38,0,0,3,0,0,1,0
58,36,0,0,0,0,0,1,0
189,35,0,0,0,0,0,1,0
38,33,0,0,3,0,0,1,0
88,38,0,0,0,0,0,1,0
830,38,1,0,0,0,0,1,0
182,38,0,0,5,0,0,1,0
79,31,0,0,2,0,0,1,0
395,45,0,0,2,0,0,1,0
74,35,0,0,4,0,0,1,0
1496,34,0,46,3,0,1,1,0
373,35,0,0,0,0,0,1,0
495,46,0,0,12,1,0,1,0
53,34,0,0,4,0,0,1,0
450,37,1,1,3,1,0,1,0
1831,39,2,6,0,0,0,1,0
374,40,0,13,3,0,0,1,0
253,35,0,0,3,0,0,1,0
1997,35,6,60,6,0,1,1,0
53,37,2,0,4,0,0,1,0
52,34,0,0,4,0,0,1,0
41,33,0,0,0,0,0,1,0
294,35,0,2,3,0,0,1,0
66,31,0,0,5,0,0,1,0
191,38,2,0,0,0,1,1,0
187,39,4,0,0,0,0,1,0
163,39,0,0,0,0,0,1,0
2770,38,0,20,0,0,0,1,0
76,40,0,0,5,0,0,1,0
155,35,0,0,0,0,0,1,0
713,32,7,0,5,1,1,1,0
75,37,0,0,0,0,0,1,0
312,64,0,0,0,0,0,1,0
53,37,0,0,4,0,0,1,0
213,126,0,0,19,0,0,1,0
52,35,0,0,2,0,0,1,0
323,39,0,0,12,0,0,1,0
53,37,2,0,4,0,0,1,0
295,39,0,16,0,1,1,1,0
164,35,0,0,3,0,0,1,0
73,35,0,0,0,0,0,1,0
40,36,0,0,0,0,0,1,0
67,38,0,0,3,0,0,1,0
79,31,0,0,2,0,0,1,0
57,38,0,0,3,0,0,1,0
131,37,0,0,4,1,0,1,0
38,35,0,0,3,0,0,1,0
57,35,0,0,0,0,0,1,0
81,32,0,0,3,0,0,1,0
52,34,0,0,3,0,0,1,0
62,36,0,0,0,0,0,1,0
196,36,0,0,4,0,0,1,0
15122,54,134,81,24,0,1,1,0
1027,31,0,0,886,0,0,1,0
104,35,0,3,3,0,1,1,0
1195,40,11,4,2,1,1,1,0
45,35,2,0,0,0,0,1,0
224,31,0,0,2,0,0,1,0
43,38,0,0,5,0,0,1,0
67,35,0,0,0,0,0,1,0
126,37,0,0,4,0,0,1,0
70,36,0,0,0,0,0,1,0
66,36,0,0,0,0,0,1,0
119,35,0,0,0,0,0,1,0
54,34,0,0,0,0,0,1,0
154,40,2,0,0,1,0,1,0
101,38,0,0,5,0,0,1,0
42,32,0,0,0,0,0,1,0
66,34,0,0,0,0,0,1,0
66,36,0,0,0,0,0,1,0
39,35,0,0,3,0,0,1,0
81,35,0,0,0,0,0,1,0
75,39,0,0,0,0,0,1,0
330,32,0,0,2,0,0,1,0
468,37,0,6,1,0,1,1,0
41,36,0,0,5,0,0,1,0
794,42,2,22,0,0,0,1,0
760,35,0,3,3,0,1,1,0
36,34,0,0,0,0,0,1,0
50,35,2,0,3,0,0,1,0
180,37,0,3,3,0,1,1,0
1616,35,0,0,826,0,0,1,0
71,39,32,0,0,0,1,1,0
129,39,0,0,0,0,0,1,0
221,35,0,0,4,0,0,1,0
66,34,0,0,0,0,0,1,0
201,36,0,3,3,0,1,1,0
157,45,2,0,0,0,0,1,0
85,37,0,0,4,0,0,1,0
41,33,0,0,3,0,0,1,0
942,34,1,0,4,0,0,1,0
211,39,0,0,5,0,0,1,0
42,38,0,0,3,0,0,1,0
91,39,0,0,0,0,0,1,0
48,38,0,0,4,0,0,1,0
90,37,0,0,5,0,0,1,0
40,36,0,0,0,0,0,1,0
126,36,1,5,3,0,1,1,0
1820,36,12,104,0,0,1,1,0
51,36,0,0,2,0,0,1,0
70,40,0,0,0,0,0,1,0
45,37,0,0,0,0,0,1,0
8910,39,12,68,24,0,1,1,0
39,34,0,0,5,0,0,1,0
61,38,0,0,4,0,0,1,0
59,34,0,0,2,0,0,1,0
90,36,0,0,0,0,0,1,0
92,36,0,0,0,0,0,1,0
76,38,0,0,4,0,0,1,0
106,36,0,0,0,0,0,1,0
38,32,0,0,5,0,0,1,0
106,33,0,0,7,1,0,1,0
163,35,6,0,0,0,1,1,0
51,35,2,0,4,0,0,1,0
90,33,0,0,5,0,0,1,0
45,34,0,0,2,0,0,1,0
677,36,0,0,1,1,0,1,0
141,35,0,0,3,0,0,1,0
56,37,0,0,4,0,0,1,0
112,36,2,0,0,0,0,1,0
37,33,0,0,3,0,0,1,0
812,36,0,24,8,1,0,1,0
52,41,0,0,2,0,0,1,0
49,33,0,0,0,0,0,1,0
893,34,0,0,5,0,0,1,0
99,39,0,3,2,0,1,1,0
134,38,0,2,2,0,0,1,0
41,36,0,0,3,0,0,1,0
67,37,0,0,2,0,0,1,0
53,37,2,0,4,0,0,1,0
164,42,0,0,2,0,0,1,0
51,35,0,0,5,0,0,1,0
54,40,0,0,3,0,0,1,0
34,34,0,0,0,0,0,0,0
723,35,0,0,2,1,1,1,0
37,37,0,0,0,0,0,0,0
109,37,0,0,0,0,0,1,0
39,36,0,0,3,0,0,1,0
67,35,1,0,4,0,1,1,0
762,37,0,24,5,0,0,1,0
50,37,0,0,5,0,0,1,0
122,34,0,0,0,0,0,1,0
861,44,82,0,3,0,1,1,0
38,30,0,0,3,0,0,1,0
132,38,0,0,0,0,0,1,0
13850,49,434,42,74,0,1,1,0
56,36,0,0,5,0,0,1,0
201,34,0,0,3,0,0,1,0
75,31,0,0,0,0,0,1,0
756,38,1,8,4,0,1,1,0
53,36,0,0,1,0,0,1,0
134,36,73,0,4,0,1,1,0
170,39,0,1,5,0,0,1,0
70,36,0,0,5,0,0,1,0
184,38,0,0,0,1,1,1,0
556,38,0,4,0,0,0,1,0
1230,41,1,12,5,0,0,1,0
314,36,0,44,0,0,0,1,0
61,37,0,0,4,0,0,1,0
39,35,0,0,0,0,0,1,0
35,35,0,0,0,0,0,0,0
123,35,0,3,3,0,1,1,0
1706,31,0,480,85,0,0,1,0
74,37,0,0,2,0,0,1,0
266,34,0,0,0,0,0,1,0
2501,41,8,174,5,0,1,1,0
73,38,0,0,7,0,0,1,0
70,37,0,0,1,0,0,1,0
131,39,1,3,4,0,1,1,0
49,31,0,0,6,0,0,1,0
88,34,0,0,0,0,0,1,0
9137,35,0,110,0,0,1,1,0
78,36,0,0,0,0,0,1,0
65,37,4,0,0,0,0,1,0
157,37,0,0,5,0,0,1,0
283073,34,6,26,1,1,1,1,0
776,35,1,0,3,0,0,1,0
52,35,0,0,4,0,0,1,0
725,35,0,0,0,1,0,1,0
123,33,0,0,0,0,0,1,0
1390,36,0,0,0,0,0,1,0
70,37,0,0,5,0,0,1,0
1130,38,0,7,2,0,0,1,0
95,37,0,0,2,0,0,1,0
44,36,0,0,4,0,0,1,0
71,37,4,0,0,0,1,1,0
317,51,0,0,6,0,0,1,0
37,37,0,0,0,0,0,0,0
4033,60,62,65,40,0,1,1,0
42,37,0,0,4,0,0,1,0
49,41,0,0,0,0,0,1,0
203,39,2,22,0,0,1,1,0
87,41,0,0,0,0,0,1,0
73,37,0,0,5,0,0,1,0
91,35,0,0,0,0,0,1,0
53,46,0,0,3,0,0,1,0
90,40,0,0,3,0,0,1,0
92,41,0,0,4,0,0,1,0
160,39,0,0,1,0,0,1,0
372,36,0,16,0,1,1,1,0
65,34,0,0,3,0,0,1,0
143,42,0,3,4,0,1,1,0
126,36,0,0,4,0,0,1,0
87,41,0,0,0,0,0,1,0
370,36,0,0,0,0,0,1,0
39,35,0,0,3,0,0,1,0
42,37,0,0,4,0,0,1,0
259,34,1,0,3,0,0,1,0
320,35,0,0,5,0,0,1,0
388,34,0,0,0,0,0,1,0
374,36,0,0,5,1,0,1,0
292,58,8,0,0,0,0,1,0
72,31,0,0,2,0,0,1,0
38,31,0,0,5,0,0,1,0
39,37,0,0,0,0,0,1,0
70,36,4,0,0,0,0,1,0
38,36,0,0,0,0,0,1,0
61,35,0,0,0,0,0,1,0
101,38,0,0,1,0,0,1,0
166,37,0,0,5,0,0,1,0
67,41,0,0,5,0,0,1,0
39,37,0,0,0,0,0,1,0
187,36,0,0,4,0,0,1,0
79,38,0,0,3,0,0,1,0
340,34,4,0,0,0,0,1,0
146,36,1,1,4,0,1,1,0
93,34,1,0,3,0,1,1,0
962,36,2,6,0,1,1,1,0
9153,50,61,31,18,0,1,1,0
182,37,1,0,6,0,1,1,0
38,38,0,0,0,0,0,0,0
709,36,0,0,1,1,1,1,0
51,39,0,0,2,0,0,1,0
49,36,0,0,2,0,0,1,0
128,38,0,0,5,0,0,1,0
63,36,0,0,2,0,0,1,0
237,39,2,0,0,1,1,1,0
67,35,0,0,3,0,0,1,0
42,34,4,0,0,0,0,1,0
66,34,0,0,3,0,0,1,0
37,34,0,0,3,0,0,1,0
296,40,2,0,0,0,0,1,0
1313,43,4,31,2,0,1,1,0
1383,39,0,0,0,0,0,1,0
18935,46,32,700,3,0,1,1,0
53,37,2,0,0,0,0,1,0
70,38,0,0,2,0,0,1,0
8070,38,0,3101,4,0,0,1,0
72,41,0,0,3,0,0,1,0
51,35,2,0,4,0,0,1,0
212,36,0,0,4,0,0,1,0
12098,36,0,364,0,0,0,1,0
47,30,0,0,0,0,0,1,0
149,36,1,0,2,0,0,1,0
1504,34,0,0,2,0,0,1,0
40,40,0,0,0,0,0,0,0
55,36,0,0,4,0,0,1,0
279,33,0,0,0,1,0,1,0
46,40,0,0,3,0,0,1,0
89,35,0,0,5,0,0,1,0
109,46,2,0,4,0,0,1,0
69,39,0,0,0,0,0,1,0
51,37,0,0,4,0,0,1,0
90,38,0,0,0,0,0,1,0
45,38,0,0,5,0,0,1,0
164,37,0,0,5,0,0,1,0
2394,44,2,59,2,1,1,1,0
288,35,0,0,1,0,0,1,0
52,34,0,0,3,0,0,1,0
151,37,0,0,0,0,0,1,0
163,34,0,0,2,0,0,1,0
55,30,0,0,5,0,0,1,0
58,37,0,0,4,0,0,1,0
360,38,0,22,0,0,1,1,0
105,30,0,8,3,0,0,1,0
55,38,2,0,5,0,0,1,0
1653,43,7,184,4,0,1,1,0
57,40,0,0,2,0,0,1,0
58,37,0,0,3,0,0,1,0
500,36,0,0,0,0,0,1,0
40,40,0,0,0,0,0,0,0
940,40,128,6,2,1,1,1,0
45,32,0,0,3,0,0,1,0
73,37,1,0,5,0,1,1,0
174,38,0,0,5,0,0,1,0
125,39,8,1,3,0,1,1,0
66,36,0,0,2,0,0,1,0
44,40,0,0,4,0,0,1,0
54,36,0,0,4,0,0,1,0
116,34,0,0,0,0,0,1,0
108,42,2,0,4,1,1,1,0
160,34,0,0,0,0,0,1,0
793,40,3,4,4,0,1,1,0
76,44,0,0,4,0,0,1,0
194,34,1,0,2,0,0,1,0
80,36,0,0,0,0,0,1,0
39,36,0,0,2,0,0,1,0
58,34,0,0,2,0,0,1,0
87,38,0,0,5,0,0,1,0
82,34,0,0,3,0,0,1,0
37,31,0,0,5,0,0,1,0
34,34,0,0,0,0,0,0,0
9863,46,195,63,201,0,1,1,0
61,38,1,0,3,0,0,1,0
44,35,0,0,3,0,0,1,0
67,39,0,0,0,0,0,1,0
42,33,0,0,6,0,0,1,0
726,40,0,0,4,0,0,1,0
752,37,0,8,4,0,0,1,0
42,35,0,0,3,0,0,1,0
41,37,0,0,3,0,0,1,0
107,40,2,0,3,0,0,1,0
73,36,0,0,4,0,0,1,0
468,44,0,4,0,0,1,1,0
102,46,0,0,0,0,0,1,0
278,34,0,0,0,0,0,1,0
9645,93,2002,68,176,0,1,1,0
227,35,0,4,0,0,0,1,0
369,36,0,0,11,0,0,1,0
131,37,0,12,3,0,0,1,0
61,37,0,0,0,0,0,1,0
34,34,0,0,0,0,0,0,0
59,33,0,2,0,0,0,1,0
101,35,0,0,0,0,0,1,0
121,36,60,0,4,0,1,1,0
41,31,0,0,5,0,0,1,0
124,40,0,0,0,0,0,1,0
78,36,0,0,4,0,0,1,0
485,37,0,0,0,0,0,1,0
331,35,198,0,4,1,1,1,0
119,37,0,0,5,0,0,1,0
1395,34,0,10,4,0,0,1,0
5334,44,15,649,3,0,1,1,0
92,36,0,3,3,0,1,1,0
65,35,0,0,0,0,0,1,0
38,36,0,0,0,0,0,1,0
54,35,0,0,4,0,0,1,0
187,37,0,0,11,0,0,1,0
43,35,0,0,2,0,0,1,0
175,38,0,14,7,0,0,1,0
813,39,12,27,4,0,1,1,0
56,38,0,4,0,0,0,1,0
75,34,0,0,6,0,0,1,0
37,35,0,0,2,0,0,1,0
231,39,8,0,0,1,0,1,0
150,37,0,13,4,0,1,1,0
68,34,0,0,0,0,0,1,0
1618,36,0,0,0,0,0,1,0
56,36,0,0,5,0,0,1,0
39,35,0,0,0,0,0,1,0
101,35,0,0,0,0,0,1,0
44,38,0,0,4,0,0,1,0
350,34,0,56,0,0,0,1,0
80,47,0,0,0,0,0,1,0
78,34,0,0,0,0,0,1,0
66,36,0,0,0,0,0,1,0
341,41,0,0,2,0,0,1,0
84,35,0,3,3,0,1,1,0
196,40,0,0,0,0,0,1,0
427,37,0,22,0,0,1,1,0
68,37,0,0,3,0,0,1,0
405,45,0,0,5,0,0,1,0
425,41,1,0,5,0,0,1,0
101,38,0,3,3,0,1,1,0
737,38,0,0,5,1,1,1,0
67,36,1,0,5,0,0,1,0
740,133,0,0,65,0,0,1,0
58,40,0,0,3,0,0,1,0
102,36,0,0,0,0,0,1,0
1708,32,0,480,86,0,0,1,0
160,35,0,0,3,0,0,1,0
74,37,0,0,3,0,0,1,0
1084,35,0,40,6,0,1,1,0
98,38,0,0,0,0,0,1,0
88,36,2,3,0,0,1,1,0
74,35,1,0,4,0,1,1,0
69,37,0,0,1,0,0,1,0
40,40,0,0,0,0,0,0,0
50,32,0,0,6,0,0,1,0
56,36,0,0,0,0,0,1,0
82,41,0,0,23,0,0,1,0
1448,39,0,25,5,0,1,1,0
448,34,0,2,4,0,0,1,0
72,39,0,0,4,0,0,1,0
49,34,0,0,2,0,0,1,0
66,32,0,0,4,0,0,1,0
66,36,0,0,0,0,0,1,0
47,37,0,0,4,0,0,1,0
44,36,0,0,0,0,0,1,0
91,37,0,0,0,0,0,1,0
371,37,0,0,7,0,0,1,0
71,37,0,0,0,0,0,1,0
1448,39,0,25,5,0,1,1,0
71,37,2,0,0,0,0,1,0
160,35,0,0,3,0,0,1,0
4711,39,6,102,14,0,1,1,0
426,36,0,0,0,1,0,1,0
2952,34,0,56,0,0,1,1,0
870,31,1,16,3,0,1,1,0
76,34,1,1,0,0,0,1,0
50,34,0,0,3,0,0,1,0
40,36,0,0,4,0,0,1,0
53,37,2,0,4,0,0,1,0
272,59,0,5,3,0,1,1,0
131,34,0,2,4,0,0,1,0
709,38,0,0,1,0,0,1,0
720,36,1,0,3,0,1,1,0
391,37,0,0,0,0,0,1,0
58,38,1,0,4,0,0,1,0
305,40,19,5,2,1,1,1,0
52,34,0,0,3,0,0,1,0
160,40,0,0,0,1,1,1,0
58,33,0,0,6,0,0,1,0
29,29,0,0,0,0,0,0,0
211,35,0,0,0,0,0,1,0
4378,39,3,31,1,0,1,1,0
156,40,0,0,0,0,0,1,0
681,35,0,0,2,1,0,1,0
53,36,2,0,5,0,0,1,0
77,39,0,0,0,0,0,1,0
83,39,0,0,4,0,0,1,0
173,35,2,0,0,0,0,1,0
76,36,1,0,4,0,1,1,0
36,36,0,0,0,0,0,0,0
56,31,0,0,3,0,0,1,0
473,130,0,0,63,0,0,1,0
795,64,0,8,3,0,0,1,0
280,34,0,0,0,0,0,1,0
112,38,0,0,5,0,0,1,0
2113,44,38,124,33,1,1,1,0
1346,32,1,0,395,0,1,1,0
54,38,2,0,4,0,0,1,0
33,30,0,0,3,0,0,1,0
71,34,2,0,4,0,1,1,0
61,33,0,0,0,0,0,1,0
423,35,0,12,0,0,0,1,0
57,40,0,0,2,0,0,1,0
229,29,0,0,0,0,0,1,0
57,35,0,0,0,0,0,1,0
56,38,0,0,2,0,0,1,0
95,35,4,1,4,0,1,1,0
192,77,0,8,9,0,0,1,0
74,40,0,0,4,0,0,1,0
34,34,0,0,0,0,0,0,0
122,38,0,4,4,0,0,1,0
38,34,0,0,4,0,0,1,0
82,40,1,0,5,0,0,1,0
99,38,0,0,2,0,0,1,0
206,45,0,2,3,0,0,1,0
69,39,0,0,4,0,0,1,0
65,38,0,0,4,0,0,1,0
724,32,15,0,5,1,1,1,0
79,38,0,0,2,0,0,1,0
124,36,0,22,0,0,1,1,0
47,40,0,0,3,0,0,1,0
2032,63,39,40,20,0,1,1,0
99,35,0,0,0,0,0,1,0
2464,43,1194,6,4,1,1,1,0
91,37,0,0,0,0,0,1,0
3988,52,77,60,51,0,1,1,0
2107,52,77,31,24,0,1,1,0
56,34,0,0,3,0,0,1,0
1708,32,0,480,86,0,0,1,0
77,46,7,0,3,0,1,1,0
70,38,0,0,4,0,0,1,0
42,38,0,0,4,0,0,1,0
56,37,0,0,4,0,0,1,0
1643,35,0,0,0,0,0,1,0
106,42,0,0,8,0,0,1,0
172,35,0,0,2,0,0,1,0
726,42,0,0,2,0,0,1,0
65,45,0,0,3,0,0,1,0
69,39,0,0,0,0,0,1,0
150,36,0,0,0,0,0,1,0
4706,43,1,65,5,0,1,1,0
38,34,0,0,3,0,0,1,0
4086,41,4,65,10,0,1,1,0
54,38,0,0,3,0,0,1,0
384,37,2,0,0,0,1,1,0
65,35,0,0,0,0,0,1,0
306,36,0,0,0,0,0,1,0
131,36,0,0,5,1,0,1,0
287,34,0,0,1,0,0,1,0
362,34,0,0,4,0,0,1,0
60,31,0,0,2,0,0,1,0
54,36,0,0,3,0,0,1,0
56,36,0,0,5,0,0,1,0
131,42,17,0,3,0,1,1,0
18371,62,572,148,43,0,1,1,0
52,37,0,0,5,0,0,1,0
91,42,0,0,4,0,0,1,0
67,37,0,0,3,0,0,1,0
49,34,0,0,3,0,0,1,0
318,34,0,0,8,1,0,1,0
1708,32,0,480,86,0,0,1,0
323,35,0,0,0,0,0,1,0
44,40,0,0,0,0,0,1,0
375,37,2,0,0,1,0,1,0
41,35,0,0,2,0,0,1,0
26258,62,432,452,38,0,1,1,0
71,36,0,0,4,0,0,1,0
522,42,0,0,0,0,0,1,0
74,36,0,0,0,0,0,1,0
98,38,0,0,2,0,0,1,0
211,37,0,0,0,0,0,1,0
2994,36,0,20,2,1,1,1,0
65,31,0,0,0,0,0,1,0
36,34,0,0,2,0,0,1,0
67,36,1,0,4,0,1,1,0
2916,41,2,0,7,0,0,1,0
9308,50,61,31,20,0,1,1,0
68,34,0,0,3,0,0,1,0
41,37,0,0,3,0,0,1,0
79,38,0,3,3,0,1,1,0
51,37,2,0,2,0,0,1,0
36,30,0,0,0,0,0,1,0
64,36,0,0,0,0,0,1,0
541,28,0,26,1,1,1,1,0
73,35,0,0,4,0,0,1,0
843,41,4,0,5,1,1,1,0
104,38,1,3,3,0,1,1,0
53,37,2,0,4,0,0,1,0
43,34,0,0,3,0,0,1,0
96,36,0,0,4,0,0,1,0
93,36,0,0,2,0,0,1,0
49,37,0,0,0,0,0,1,0
252,33,0,0,6,0,0,1,0
85,32,0,0,4,0,0,1,0
99,34,0,0,3,0,0,1,0
1705,31,0,480,84,0,0,1,0
34,32,0,0,0,0,0,1,0
72,32,0,0,5,0,0,1,0
2672,39,4,458,1,0,1,1,0
203,36,0,0,3,0,0,1,0
165,37,0,0,5,0,0,1,0
81,38,0,3,3,0,1,1,0
42,37,0,0,3,0,0,1,0
61,37,4,0,0,0,0,1,0
10040,46,29,126,44,0,1,1,0
7428,54,62,33,25,0,1,1,0
68,36,0,0,4,0,0,1,0
61,37,2,0,0,0,0,1,0
316,35,0,0,1,0,0,1,0
97,41,6,0,3,0,0,1,0
1279,35,0,230,0,0,0,1,0
37,35,0,0,0,0,0,1,0
36,35,0,0,0,0,0,1,0
70,41,0,0,4,0,0,1,0
75,40,1,0,4,0,0,1,0
856,35,0,24,3,1,1,1,0
50,35,2,0,3,0,0,1,0
870,38,0,0,3,0,0,1,0
88,34,0,0,0,0,0,1,0
4706,43,1,65,5,0,1,1,0
61,41,2,0,3,0,0,1,0
39,38,0,0,1,0,0,1,0
77,36,0,0,4,0,0,1,0
33,33,0,0,0,0,0,0,0
102,36,0,0,0,0,0,1,0
51,36,2,0,3,0,0,1,0
73,31,0,0,0,0,0,1,0
8150,42,24,598,0,0,1,1,0
80,38,0,0,1,0,0,1,0
43,35,0,0,2,0,0,1,0
199,35,0,3,5,0,1,1,0
94,38,0,0,0,0,0,1,0
345,33,0,0,0,0,0,1,0
1581,32,0,480,5,0,0,1,0
664,34,2,0,0,0,0,1,0
40,38,0,0,0,0,0,1,0
224,31,0,0,2,0,0,1,0
145,36,0,8,5,1,0,1,0
395,37,0,22,0,0,1,1,0
41,31,0,0,5,0,0,1,0
1070,34,0,0,456,0,0,1,0
88,35,0,0,5,0,0,1,0
32,30,0,0,2,0,0,1,0
112,34,14,0,2,0,1,1,0
39,37,0,0,2,0,0,1,0
71,37,0,0,4,0,0,1,0
142,38,0,22,0,0,1,1,0
189,36,0,3,4,0,0,1,0
1979,41,4,38,0,0,0,1,0
41,36,0,0,3,0,0,1,0
64,36,0,0,0,0,0,1,0
296,44,0,0,0,0,0,1,0
290,36,0,0,2,0,0,1,0
394,36,0,0,0,0,0,1,0
67,37,0,0,2,0,0,1,0
142,38,0,22,0,0,1,1,0
53,35,2,0,0,0,0,1,0
415,39,0,2,0,0,0,1,0
109,35,2,0,0,0,0,1,0
52,34,0,0,3,0,0,1,0
53,36,0,0,3,0,0,1,0
366,39,2,0,3,0,0,1,0
207,34,1,0,5,1,1,1,0
59,38,0,0,4,0,0,1,0
57,36,0,0,4,0,0,1,0
114,34,0,0,3,0,0,1,0
157,41,0,0,0,0,0,1,0
183,37,1,0,8,0,1,1,0
85,31,0,0,3,0,0,1,0
710,38,1,0,3,0,1,1,0
236,34,0,0,38,0,0,1,0
93,36,0,3,0,0,1,1,0
63,39,0,0,3,0,0,1,0
166,34,0,0,6,0,0,1,0
4651,40,2,56,1,0,1,1,0
2382,43,16,124,3,0,1,1,0
2191,42,222,6,2,1,1,1,0
58,40,0,0,3,0,0,1,0
429,35,0,0,3,0,0,1,0
216,36,0,0,0,1,1,1,0
1373,39,0,0,0,0,0,1,0
88,38,0,0,4,0,0,1,0
54,34,0,0,3,0,0,1,0
2958,38,0,56,0,0,1,1,0
2680,38,8,176,2,0,1,1,0
42,36,0,0,5,0,0,1,0
131,36,1,1,0,0,1,1,0
49,41,0,0,2,0,0,1,0
69,35,0,0,0,0,0,1,0
60,34,0,0,0,0,0,1,0
46,38,0,0,4,0,0,1,0
40,36,0,0,0,0,0,1,0
91,47,6,0,4,0,0,1,0
38,34,0,0,3,0,0,1,0
246,36,0,3,4,0,1,1,0
67,34,1,0,3,0,1,1,0
100,35,2,0,5,0,0,1,0
89,35,0,0,5,0,0,1,0
144,38,0,0,5,0,0,1,0
316,32,0,0,0,1,0,1,0
70,35,0,0,4,0,0,1,0
239,35,0,0,0,0,0,1,0
73,34,0,0,2,0,0,1,0
161,35,0,6,3,0,1,1,0
160,35,0,0,3,0,0,1,0
47,35,0,0,0,0,0,1,0
92,35,0,3,2,0,1,1,0
36,36,0,0,0,0,0,0,0
68,34,0,0,0,0,0,1,0
35,35,0,0,0,0,0,0,0
367,36,0,0,4,0,0,1,0
131,43,1,0,3,0,0,1,0
51,37,0,0,7,0,0,1,0
53,36,0,0,5,0,0,1,0
52,35,0,0,3,0,0,1,0
72,36,1,0,2,0,0,1,0
38,35,0,0,2,0,0,1,0
127,36,0,0,5,0,0,1,0
